"","Year","Month","Stock_lag_MV","Stock_Ew_Ret","Stock_Vw_Ret"
"45",1929,9,76628,-0.0392284433833561,-0.0506462325015232
"46",1929,10,73826,-0.188228840108401,-0.195267477544556
"47",1929,11,59875,-0.111525356585041,-0.123591659981047
"48",1929,12,52552,-0.0228265741239892,0.0169770623065624
"49",1930,1,55149,0.100099801932974,0.0574469392673276
"50",1930,2,58903,0.0330785212765957,0.0279992987435282
"51",1930,3,60287,0.096569914586071,0.0745181592080307
"52",1930,4,64876,-0.0400828817345598,-0.0184283812375816
"53",1930,5,63867,-0.0357993866317169,-0.0140223679165452
"54",1930,6,62984,-0.174294035340314,-0.159690702821711
"55",1930,7,53081,0.0347934710526316,0.0431549065175755
"56",1930,8,56400,-0.0160125388669302,0.00389533869473495
"57",1930,9,56304,-0.14084135636303,-0.125332192400557
"58",1930,10,48995,-0.0893785915678524,-0.0869606750854938
"59",1930,11,45122,-0.022053827176781,-0.0291083833064017
"60",1930,12,43781,-0.126559676781003,-0.0768868966211246
"61",1931,1,40641,0.131887104221636,0.063826896318677
"62",1931,2,43180,0.143832974867725,0.109166029052755
"63",1931,3,47701,-0.0595764841269841,-0.0620153181328599
"64",1931,4,44250,-0.139830163129973,-0.0990566624161427
"65",1931,5,39929,-0.130725453580902,-0.131527035223763
"66",1931,6,34608,0.169277427055703,0.139773132310556
"67",1931,7,39210,-0.0642274122340426,-0.0655951150930317
"68",1931,8,36390,-0.0181168906666667,0.00441793572290446
"69",1931,9,36280,-0.28615466002656,-0.289060902123896
"70",1931,10,25210,0.0959790106382979,0.0813881105769306
"71",1931,11,27189,-0.0840176986666667,-0.0890862996616472
"72",1931,12,24563,-0.173588012,-0.134485078231361
"73",1932,1,21163,0.0788379651474531,-0.0134405574649995
"74",1932,2,20880,0.019193452476573,0.0568620386874604
"75",1932,3,21909,-0.113844699531365,-0.110632667760445
"76",1932,4,19350,-0.167919895020188,-0.178383863927846
"77",1932,5,15835,-0.187528761517615,-0.203345931759885
"78",1932,6,12434,0.0385975782312925,-0.0067830510234792
"79",1932,7,12102,0.405735321428571,0.338626123375015
"80",1932,8,16216,0.635597903846154,0.370974676126053
"81",1932,9,22154,-0.0577338856749311,-0.0290525469125813
"82",1932,10,21355,-0.157827317174515,-0.131548540950382
"83",1932,11,18451,-0.0729937686980609,-0.058619290872812
"84",1932,12,17271,-0.0298680832177531,0.0441397756665866
"85",1933,1,17911,0.0345143704735376,0.0126193225721637
"86",1933,2,18159,-0.148716295264624,-0.152714121427065
"87",1933,3,15150,0.0934601005586592,0.0318761806716661
"88",1933,4,15472,0.488333557422969,0.389445891865051
"89",1933,5,21624,0.576346522346369,0.214684252365542
"90",1933,6,26211,0.212782865546218,0.130985875767922
"91",1933,7,29564,-0.088240461212976,-0.0961244205299366
"92",1933,8,26710,0.106435806722689,0.120576726674292
"93",1933,9,29830,-0.143500647552448,-0.106381916795189
"94",1933,10,26545,-0.103529798319328,-0.0834806600423777
"95",1933,11,24311,0.0618911047486034,0.0998565166667926
"96",1933,12,26721,0.0167243868715084,0.018452231391896
"97",1934,1,27076,0.303527127094972,0.126489000834465
"98",1934,2,30457,0.0105529845938375,-0.0247415601511852
"99",1934,3,29613,0.00688824022346369,0.00113291791715957
"100",1934,4,29505,0.00161345885634588,-0.0178217439896814
"101",1934,5,29030,-0.104857066945607,-0.0725625573212502
"102",1934,6,26803,0.00297314265734266,0.0265107417379876
"103",1934,7,27296,-0.179016501396648,-0.109542528148599
"104",1934,8,24281,0.0928890557103064,0.0558975371978115
"105",1934,9,25878,-0.01016693454039,-0.00224235741011566
"106",1934,10,25714,-0.0186193913649025,-0.0165852977422247
"107",1934,11,25426,0.124250559607293,0.0833326351574994
"108",1934,12,27472,0.0144871994382022,0.00371416800030164
"109",1935,1,27412,-0.0307449494382022,-0.0344013792868468
"110",1935,2,26280,-0.0560368078541374,-0.0194283900526397
"111",1935,3,25374,-0.0697904789915966,-0.0366627250036686
"112",1935,4,24444,0.0952694217877095,0.0906789170326647
"113",1935,5,26922,0.0224757458100559,0.0347997009273584
"114",1935,6,27782,0.0391568430555556,0.0593907831811008
"115",1935,7,29207,0.105699445214979,0.0749245683165065
"116",1935,8,31396,0.0776601227336123,0.0266628272957371
"117",1935,9,32211,0.0243672594142259,0.0263510840042288
"118",1935,10,32908,0.0809487154811716,0.0704190200833114
"119",1935,11,35145,0.139017968232044,0.0490405495589724
"120",1935,12,36687,0.0558071114167813,0.0456785818236501
"121",1936,1,38446,0.144081373626374,0.0689812691473369
"122",1936,2,41054,0.0417871612021858,0.0250154418016485
"123",1936,3,41641,0.00505482225237449,0.0100845637601398
"124",1936,4,42170,-0.116406340569878,-0.081211946480218
"125",1936,5,39192,0.04925415,0.0520809867481254
"126",1936,6,41077,-0.00046392140921409,0.0242980180359393
"127",1936,7,42029,0.0783327743243243,0.0668498253901877
"128",1936,8,44781,0.0186139419703104,0.0100631651476871
"129",1936,9,45038,0.0322653444032793,0.00985882336817771
"130",1936,10,45385,0.0604633997326203,0.0716812379229426
"131",1936,11,48631,0.0870634414893617,0.0327646306336237
"132",1936,12,49935,0.025846340067347,0.00213325117609509
"133",1937,1,50074,0.0726268970976253,0.0336809483523486
"134",1937,2,51753,0.0228907844940867,0.011037425992517
"135",1937,3,52325,0.00172733420365535,-0.00241879647617378
"136",1937,4,52277,-0.0967860717079531,-0.0732119001780647
"137",1937,5,48502,-0.0237717963683528,-0.00771123957762938
"138",1937,6,47908,-0.0737298720930233,-0.0418206756839869
"139",1937,7,45901,0.0949524386189258,0.0894221521157389
"140",1937,8,49871,-0.0506826135204082,-0.0483541704469031
"141",1937,9,47370,-0.187729707379135,-0.135768559495447
"142",1937,10,40805,-0.0981163095541401,-0.0959152667064997
"143",1937,11,36951,-0.105786292249047,-0.0828691385427678
"144",1937,12,33321,-0.0967111075949367,-0.0423477683003982
"145",1938,1,31688,0.0409843367088608,0.00491185525219118
"146",1938,2,32032,0.0591551251580278,0.0584385189219796
"147",1938,3,33701,-0.273282986146096,-0.238270750348267
"148",1938,4,25529,0.197690664150943,0.145178625068209
"149",1938,5,29266,-0.0694293899371069,-0.038298557694495
