0.0769557,-0.425529,1.53114,0.0544406,0.534291
0.144398,-0.727504,2.57144,0.0803574,1.05805
0.236434,-1.07207,3.70643,0.1026,1.81828
0.346612,-1.39703,4.6976,0.11599,2.7829
0.464687,-1.64471,5.33879,0.118311,3.87518
0.579856,-1.78194,5.52849,0.11057,4.99776
0.683506,-1.80618,5.28565,0.0958848,6.05955
0.770557,-1.73888,4.71725,0.0779711,6.9946
0.839435,-1.61305,3.96622,0.0599806,7.76873
0.891192,-1.46165,3.16619,0.0439749,8.37621
0.928378,-1.31042,2.41569,0.0309208,8.8312
