88.6347
78.6821
76.2719
77.8863
84.9783
81.7358
87.2332
80.0408
75.9482
80.6348
77.3216
76.4961
72.5299
70.7029
61.6492
58.334
52.366
51.8158
49.8875
47.7668
49.4657
47.7193
43.0626
48.8408
45.4223
44.2613
47.065
39.9624
41.9405
40.5311
43.1458
43.58
39.5556
37.0033
39.7884
44.4305
53.0883
53.879
54.0315
55.2185
48.325
49.8152
57.8909
58.2766
52.0094
44.8055
43.7301
53.544
48.6178
53.7677
46.8201
48.7531
56.7706
59.675
63.0061
57.3121
56.8164
58.6053
55.0193
51.7822
47.2749
47.0392
59.9203
79.8909
77.2637
77.4813
72.3277
62.1762
59.6227
56.3567
52.9293
91.7281
84.8385
98.4558
70.5181
82.8621
77.7437
74.1992
88.5265
92.7197
92.8052
79.9156
108.793
80.395
81.012
71.1288
86.5391
81.2844
81.1947
81.8531
96.1881
110.518
95.7201
93.4376
104.898
142.204
148.791
164.668
149.504
178.136
121.958
143.511
161.761
139.055
116.642
93.3459
78.7049
72.9844
47.2703
47.6775
51.7639
51.6848
47.7643
71.0318
80.8645
108.707
141.367
123.76
125.962
97.5563
138.223
154.58
114.239
200.961
307.735
243.02
269.62
266.131
322.76
402.126
422.499
367.552
453.233
354.697
346.375
402.214
403.073
400.542
462.384
670.34
479.551
592.371
674.175
437.467
427.512
450.283
355.183
275.824
213.912
222.051
205.961
214.476
289.111
232.33
235.046
190.065
214.577
150.541
203.229
257.594
198.902
215.351
246.613
225.355
187.865
317.533
326.577
287.245
274.032
302.879
287.782
422.064
513.672
347.938
368.421
588.574
609.933
462.008
371.835
426.598
360.28
404.66
346.243
415.189
585.03
498.456
431
594.62
626.183
834.896
766.773
762.05
1024.87
1436.24
1108.97
1267.36
1281.81
1143.93
1234.94
1371.24
1839.78
1504.12
1432.26
1478.9
1789.97
1984.54
1111.4
999.23
804.03
1209.96
1198.25
1990.65
2264.17
2190.08
2640.08
2422.64
3045.23
2650.12
1940.37
1797.91
1497.5
1411.22
1313.97
1217.08
858.796
902.053
1174.17
867.556
721.589
994.454
955.15
1181.97
1316.44
724.401
639.386
650.409
491.726
616.589
474.437
451.867
389.276
448.554
484.984
518.874
632.487
570.111
573.632
564.785
537.097
337.874
118.682
