KYTREASNOX,CALDT,TDYTM
2000005,05/01/1981,13.80577621
2000005,05/04/1981,14.230105189
2000005,05/05/1981,14.715189128
2000005,05/06/1981,14.411268284
2000005,05/07/1981,14.230877039
2000005,05/08/1981,14.1883125
2000005,05/11/1981,14.29213245
2000005,05/12/1981,14.44794939
2000005,05/13/1981,14.430977622
2000005,05/14/1981,14.250021879
2000005,05/15/1981,14.036271607
2000005,05/18/1981,13.790910639
2000005,05/19/1981,13.994575952
2000005,05/20/1981,14.174465967
2000005,05/21/1981,14.191957686
2000005,05/22/1981,13.91865364
2000005,05/26/1981,13.64877345
2000005,05/27/1981,13.724750952
2000005,05/28/1981,13.498025212
2000005,05/29/1981,13.414610872
2000005,06/01/1981,13.41476435
2000005,06/02/1981,13.481693428
2000005,06/03/1981,13.423236677
2000005,06/04/1981,13.465124797
2000005,06/05/1981,13.481969794
2000005,06/08/1981,13.256851727
2000005,06/09/1981,13.290144069
2000005,06/10/1981,13.265217291
2000005,06/11/1981,13.348611655
2000005,06/12/1981,13.340328622
2000005,06/15/1981,13.082804633
2000005,06/16/1981,13.066247936
2000005,06/17/1981,13.165659458
2000005,06/18/1981,13.349181191
2000005,06/19/1981,13.475292281
2000005,06/22/1981,13.374767627
2000005,06/23/1981,13.450619485
2000005,06/24/1981,13.552180242
2000005,06/25/1981,13.535442521
2000005,06/26/1981,13.552586261
2000005,06/29/1981,13.510833432
2000005,06/30/1981,13.195914684
2000005,07/01/1981,13.38638507
2000005,07/02/1981,13.351020539
2000005,07/06/1981,13.228741997
2000005,07/07/1981,13.46736635
2000005,07/08/1981,13.498381363
2000005,07/09/1981,13.57720397
2000005,07/10/1981,13.455781073
2000005,07/13/1981,13.472762412
2000005,07/14/1981,13.561187043
2000005,07/15/1981,13.535038775
2000005,07/16/1981,13.575857151
2000005,07/17/1981,13.559258285
2000005,07/20/1981,14.051770585
2000005,07/21/1981,14.025139472
2000005,07/22/1981,13.910607165
2000005,07/23/1981,13.96216098
2000005,07/24/1981,13.838158092
2000005,07/27/1981,13.778265718
2000005,07/28/1981,13.927083404
2000005,07/29/1981,14.057356891
2000005,07/30/1981,14.139065294
2000005,07/31/1981,14.102440953
2000005,08/03/1981,14.479645776
2000005,08/04/1981,14.392399136
2000005,08/05/1981,14.305456019
2000005,08/06/1981,14.19894983
2000005,08/07/1981,14.162188823
2000005,08/10/1981,13.894787008
2000005,08/11/1981,13.848630184
2000005,08/12/1981,13.939688273
2000005,08/13/1981,13.981891264
2000005,08/14/1981,14.103328559
2000005,08/17/1981,14.11136669
2000005,08/18/1981,14.17356196
2000005,08/19/1981,14.186114796
2000005,08/20/1981,14.459450885
2000005,08/21/1981,14.441990778
2000005,08/24/1981,14.755197361
2000005,08/25/1981,14.747812689
2000005,08/26/1981,14.709737051
2000005,08/27/1981,14.763785713
2000005,08/28/1981,14.735913172
2000005,08/31/1981,14.85762684
2000005,09/01/1981,14.881192781
2000005,09/02/1981,14.822272298
2000005,09/03/1981,14.845811502
2000005,09/04/1981,14.900388762
2000005,09/08/1981,14.984917995
2000005,09/09/1981,14.987942345
2000005,09/10/1981,14.804582949
2000005,09/11/1981,14.745737803
2000005,09/14/1981,14.713419402
2000005,09/15/1981,14.60352562
2000005,09/16/1981,14.637155014
2000005,09/17/1981,14.496980244
2000005,09/18/1981,14.377879368
2000005,09/21/1981,14.20443736
2000005,09/22/1981,14.45019781
2000005,09/23/1981,14.565391692
2000005,09/24/1981,14.701859889
2000005,09/25/1981,15.047662422
2000005,09/28/1981,14.910820918
2000005,09/29/1981,15.070740498
2000005,09/30/1981,15.589126828
2000005,10/01/1981,15.482441092
2000005,10/02/1981,15.242906516
2000005,10/05/1981,15.042523155
2000005,10/06/1981,14.990661339
2000005,10/07/1981,14.938889241
2000005,10/08/1981,14.852287535
2000005,10/09/1981,14.800761918
2000005,10/13/1981,14.561005287
2000005,10/14/1981,14.561685124
2000005,10/15/1981,14.579638957
2000005,10/16/1981,14.580335501
2000005,10/19/1981,14.591108267
2000005,10/20/1981,14.722084174
2000005,10/21/1981,14.897798871
2000005,10/22/1981,14.942617997
2000005,10/23/1981,14.881937995
2000005,10/26/1981,15.069918537
2000005,10/27/1981,15.044274
2000005,10/28/1981,14.965600346
2000005,10/29/1981,14.694326433
2000005,10/30/1981,14.191882244
2000005,11/02/1981,14.028529322
2000005,11/04/1981,13.763279358
2000005,11/05/1981,13.866015625
2000005,11/06/1981,13.532173437
2000005,11/09/1981,13.030639419
2000005,11/10/1981,13.114554061
2000005,11/12/1981,12.797073298
2000005,11/13/1981,12.818863376
2000005,11/16/1981,12.723743522
2000005,11/17/1981,12.814327663
2000005,11/18/1981,12.630007374
2000005,11/19/1981,12.598415615
2000005,11/20/1981,12.627627369
2000005,11/23/1981,12.907628728
2000005,11/24/1981,12.554427244
2000005,11/25/1981,12.5608257
2000005,11/27/1981,12.490072119
2000005,11/30/1981,12.700020863
2000005,12/01/1981,13.007628827
2000005,12/02/1981,13.100085926
2000005,12/03/1981,13.177322094
2000005,12/04/1981,12.818646516
2000005,12/07/1981,12.877313867
2000005,12/08/1981,13.156933042
2000005,12/09/1981,13.24247329
2000005,12/10/1981,13.534958296
2000005,12/11/1981,13.502260733
2000005,12/14/1981,13.388417156
2000005,12/15/1981,13.245008667
2000005,12/16/1981,13.220441848
2000005,12/17/1981,13.385939955
2000005,12/18/1981,13.289861696
2000005,12/21/1981,13.558546661
2000005,12/22/1981,13.726994104
2000005,12/23/1981,13.880523362
2000005,12/24/1981,13.847354045
2000005,12/28/1981,13.763578197
2000005,12/29/1981,13.819865962
2000005,12/30/1981,13.794835837
2000005,12/31/1981,13.407767931
2000005,01/04/1982,13.6199913
2000005,01/05/1982,13.678142963
2000005,01/06/1982,13.755236111
2000005,01/07/1982,13.870342711
2000005,01/08/1982,13.684838358
2000005,01/11/1982,14.040808846
2000005,01/12/1982,13.919812091
2000005,01/13/1982,13.931644551
2000005,01/14/1982,14.000462221
2000005,01/15/1982,14.079092573
2000005,01/18/1982,14.000593066
2000005,01/19/1982,14.098463483
2000005,01/20/1982,14.091365621
2000005,01/21/1982,13.969785202
2000005,01/22/1982,14.096314724
2000005,01/25/1982,14.065468292
2000005,01/26/1982,13.867830429
2000005,01/27/1982,13.898719526
2000005,01/28/1982,13.599059812
2000005,01/29/1982,13.591641028
2000005,02/01/1982,14.118223746
2000005,02/02/1982,13.910371486
2000005,02/03/1982,14.066966678
2000005,02/04/1982,14.11978647
2000005,02/05/1982,14.024465903
2000005,02/08/1982,14.200749055
2000005,02/09/1982,14.271645989
2000005,02/10/1982,14.140534047
2000005,02/11/1982,14.079869544
2000005,02/16/1982,14.004011825
2000005,02/17/1982,13.987107511
2000005,02/18/1982,13.839884628
2000005,02/19/1982,13.805728675
2000005,02/22/1982,13.36964707
2000005,02/23/1982,13.41250041
2000005,02/24/1982,13.37028771
2000005,02/25/1982,13.370613814
2000005,02/26/1982,13.507498097
2000005,03/01/1982,13.346415329
2000005,03/02/1982,13.423492614
2000005,03/03/1982,13.236657452
2000005,03/04/1982,13.017616629
2000005,03/05/1982,13.001043436
2000005,03/08/1982,13.018509051
2000005,03/09/1982,13.077701024
2000005,03/10/1982,13.052662833
2000005,03/11/1982,13.324332597
2000005,03/12/1982,13.38452975
2000005,03/15/1982,13.46297098
2000005,03/16/1982,13.403273401
2000005,03/17/1982,13.326577727
2000005,03/18/1982,13.344085608
2000005,03/19/1982,13.370198835
2000005,03/22/1982,13.260095985
2000005,03/23/1982,13.260476056
2000005,03/24/1982,13.346538151
2000005,03/25/1982,13.372737777
2000005,03/26/1982,13.485258552
2000005,03/29/1982,13.774101096
2000005,03/30/1982,13.695953282
2000005,03/31/1982,13.714029378
2000005,04/01/1982,13.644733497
2000005,04/02/1982,13.558202561
2000005,04/05/1982,13.577266227
2000005,04/06/1982,13.595268008
2000005,04/07/1982,13.57840017
2000005,04/08/1982,13.42250478
2000005,04/12/1982,13.303412943
2000005,04/13/1982,13.28662653
2000005,04/14/1982,13.364928559
2000005,04/15/1982,13.408810099
2000005,04/16/1982,13.29670629
2000005,04/19/1982,13.211810756
2000005,04/20/1982,13.238169093
2000005,04/21/1982,13.16964199
2000005,04/22/1982,13.239137028
2000005,04/23/1982,13.170559071
2000005,04/26/1982,13.189234951
2000005,04/27/1982,13.189719171
2000005,04/28/1982,13.233476053
2000005,04/29/1982,13.294725521
2000005,04/30/1982,13.284472622
2000005,05/03/1982,13.431195453
2000005,05/04/1982,13.414646827
2000005,05/05/1982,13.332567249
2000005,05/06/1982,13.144988703
2000005,05/07/1982,13.079917086
2000005,05/10/1982,13.071093229
2000005,05/11/1982,13.103293134
2000005,05/12/1982,13.217013249
2000005,05/13/1982,13.298609482
2000005,05/14/1982,13.151435792
2000005,05/17/1982,13.183492779
2000005,05/18/1982,13.256934094
2000005,05/19/1982,13.264991174
2000005,05/20/1982,13.060741375
2000005,05/21/1982,13.101225604
2000005,05/24/1982,13.149652981
2000005,05/25/1982,13.214993464
2000005,05/26/1982,13.280577447
2000005,05/27/1982,13.280474887
2000005,05/28/1982,13.263916641
2000005,06/01/1982,13.445521961
2000005,06/02/1982,13.44550461
2000005,06/03/1982,13.428873179
2000005,06/04/1982,13.503761693
2000005,06/07/1982,13.478797569
2000005,06/08/1982,13.512201128
2000005,06/09/1982,13.528953623
2000005,06/10/1982,13.562483933
2000005,06/11/1982,13.478892637
2000005,06/14/1982,13.748096919
2000005,06/15/1982,13.765178204
2000005,06/16/1982,13.816226431
2000005,06/17/1982,14.029748221
2000005,06/18/1982,14.159033513
2000005,06/21/1982,14.255219379
2000005,06/22/1982,14.246927416
2000005,06/23/1982,14.369075268
2000005,06/24/1982,14.352068804
2000005,06/25/1982,14.335066335
2000005,06/28/1982,14.318929038
2000005,06/29/1982,14.19758392
2000005,06/30/1982,14.076784346
2000005,07/01/1982,13.990919657
2000005,07/02/1982,14.077486521
2000005,07/06/1982,14.096261455
2000005,07/07/1982,14.062010068
2000005,07/08/1982,13.769942828
2000005,07/09/1982,13.608304233
2000005,07/12/1982,13.38048326
2000005,07/13/1982,13.575112455
2000005,07/14/1982,13.686025442
2000005,07/15/1982,13.550025337
2000005,07/16/1982,13.212915164
2000005,07/19/1982,13.162859218
2000005,07/20/1982,12.979541079
2000005,07/21/1982,13.104432691
2000005,07/22/1982,12.962879603
2000005,07/23/1982,12.996103784
2000005,07/26/1982,13.28944766
2000005,07/27/1982,13.264274699
2000005,07/28/1982,13.331954398
2000005,07/29/1982,13.264520466
2000005,07/30/1982,13.109909898
2000005,08/02/1982,12.83446837
2000005,08/03/1982,12.914755467
2000005,08/04/1982,13.011605298
2000005,08/05/1982,13.084529773
2000005,08/06/1982,13.247763688
2000005,08/09/1982,13.141037584
2000005,08/10/1982,13.165446961
2000005,08/11/1982,13.165337408
2000005,08/12/1982,12.953352781
2000005,08/13/1982,12.719092417
2000005,08/16/1982,12.494332941
2000005,08/17/1982,12.122852078
2000005,08/18/1982,11.950665602
2000005,08/19/1982,11.919029997
2000005,08/20/1982,11.548566738
2000005,08/23/1982,11.808179042
2000005,08/24/1982,11.74571874
2000005,08/25/1982,11.869074814
2000005,08/26/1982,11.946372831
2000005,08/27/1982,12.212691894
2000005,08/30/1982,12.314432035
2000005,08/31/1982,12.290243821
2000005,09/01/1982,12.234367795
2000005,09/02/1982,12.249820883
2000005,09/03/1982,11.989228613
2000005,09/07/1982,12.073835865
2000005,09/08/1982,12.104957164
2000005,09/09/1982,12.104529926
2000005,09/10/1982,12.222956415
2000005,09/13/1982,12.182107588
2000005,09/14/1982,12.102433685
2000005,09/15/1982,12.165459305
2000005,09/16/1982,12.173021556
2000005,09/17/1982,12.045800672
2000005,09/20/1982,12.076215177
2000005,09/21/1982,11.815622736
2000005,09/22/1982,11.76810541
2000005,09/23/1982,11.728463946
2000005,09/24/1982,11.77489242
2000005,09/27/1982,11.749824379
2000005,09/28/1982,11.655408904
2000005,09/29/1982,11.584653823
2000005,09/30/1982,10.935033869
2000005,10/01/1982,10.792688153
2000005,10/04/1982,11.001175663
2000005,10/05/1982,10.951675382
2000005,10/06/1982,10.716102257
2000005,10/07/1982,9.9562419273
2000005,10/08/1982,9.9737126673
2000005,10/12/1982,9.8161602637
2000005,10/13/1982,9.7365339272
2000005,10/14/1982,9.7054119839
2000005,10/15/1982,9.9985873958
2000005,10/18/1982,9.8149920313
2000005,10/19/1982,9.7918329409
2000005,10/20/1982,9.9149339288
2000005,10/21/1982,9.850991303
2000005,10/22/1982,9.999126925
2000005,10/25/1982,10.134566891
2000005,10/26/1982,10.028802339
2000005,10/27/1982,9.9972239664
2000005,10/28/1982,9.908354928
2000005,10/29/1982,10.30919978
2000005,11/01/1982,10.15243498
2000005,11/03/1982,10.062902609
2000005,11/04/1982,9.981862368
2000005,11/05/1982,10.053652644
2000005,11/08/1982,10.16783524
2000005,11/09/1982,10.093605077
2000005,11/10/1982,10.070696169
2000005,11/12/1982,10.178827945
2000005,11/15/1982,10.264621838
2000005,11/16/1982,10.330411636
2000005,11/17/1982,10.225894045
2000005,11/18/1982,10.173329701
2000005,11/19/1982,10.142933399
2000005,11/22/1982,10.095964102
2000005,11/23/1982,10.183563077
2000005,11/24/1982,10.234492745
2000005,11/26/1982,10.210493581
2000005,11/29/1982,10.341811735
2000005,11/30/1982,10.370877352
2000005,12/01/1982,10.355107836
2000005,12/02/1982,10.316927092
2000005,12/03/1982,10.159784506
2000005,12/06/1982,10.1645378
2000005,12/07/1982,10.200842713
2000005,12/08/1982,10.259631523
2000005,12/09/1982,10.273733259
2000005,12/10/1982,10.325306113
2000005,12/13/1982,10.292870209
2000005,12/14/1982,10.068224632
2000005,12/15/1982,10.119360537
2000005,12/16/1982,10.178127059
2000005,12/17/1982,10.177263455
2000005,12/20/1982,10.234594325
2000005,12/21/1982,10.143912593
2000005,12/22/1982,10.180452105
2000005,12/23/1982,10.157137444
2000005,12/27/1982,10.101290483
2000005,12/28/1982,10.152847966
2000005,12/29/1982,10.144492778
2000005,12/30/1982,10.143637031
2000005,12/31/1982,10.154340823
2000005,01/03/1983,10.086533626
2000005,01/04/1983,10.122830963
2000005,01/05/1983,10.078119283
2000005,01/06/1983,10.077591666
2000005,01/07/1983,10.025564533
2000005,01/10/1983,10.001864692
2000005,01/11/1983,9.9719158565
2000005,01/12/1983,9.9273113774
2000005,01/13/1983,9.846180683
2000005,01/14/1983,9.7944372691
2000005,01/17/1983,9.7695943553
2000005,01/18/1983,9.8049644546
2000005,01/19/1983,9.891770956
2000005,01/20/1983,9.8906606361
2000005,01/21/1983,10.125991146
2000005,01/24/1983,10.182512978
2000005,01/25/1983,10.16660621
2000005,01/26/1983,10.202927853
2000005,01/27/1983,10.201946278
2000005,01/28/1983,10.223404358
2000005,01/31/1983,10.020685091
2000005,02/01/1983,10.051533102
2000005,02/02/1983,10.074714686
2000005,02/03/1983,10.097941937
2000005,02/04/1983,10.206733304
2000005,02/07/1983,10.175728365
2000005,02/08/1983,10.199162708
2000005,02/09/1983,10.261735052
2000005,02/10/1983,10.074743058
2000005,02/11/1983,10.012725708
2000005,02/14/1983,10.059260029
2000005,02/15/1983,10.067046901
2000005,02/16/1983,9.9894232176
2000005,02/17/1983,9.9274702042
2000005,02/18/1983,9.8348124088
2000005,02/22/1983,9.7037684707
2000005,02/23/1983,9.7343588397
2000005,02/24/1983,9.6881836993
2000005,02/25/1983,9.5503729109
2000005,02/28/1983,9.5803989511
2000005,03/01/1983,9.4962599435
2000005,03/02/1983,9.518944209
2000005,03/03/1983,9.4806217991
2000005,03/04/1983,9.5185756529
2000005,03/07/1983,9.6715113599
2000005,03/08/1983,9.7717795721
2000005,03/09/1983,9.7794565819
2000005,03/10/1983,9.8337011037
2000005,03/11/1983,9.8647700945
2000005,03/14/1983,9.8180091393
2000005,03/15/1983,9.7480741953
2000005,03/16/1983,9.7790621244
2000005,03/17/1983,9.8412755889
2000005,03/18/1983,9.880275346
2000005,03/21/1983,9.919416019
2000005,03/22/1983,9.9665168279
2000005,03/23/1983,9.9665603053
2000005,03/24/1983,9.9587453321
2000005,03/25/1983,10.013894729
2000005,03/28/1983,10.022004566
2000005,03/29/1983,10.014186907
2000005,03/30/1983,9.9826903335
2000005,03/31/1983,10.275684517
2000005,04/04/1983,10.272319736
2000005,04/05/1983,10.155414107
2000005,04/06/1983,10.118366735
2000005,04/07/1983,10.117467111
2000005,04/08/1983,10.109337352
2000005,04/11/1983,9.9983136294
2000005,04/12/1983,10.01179009
2000005,04/13/1983,10.010854732
2000005,04/14/1983,9.9378563616
2000005,04/15/1983,9.9729107006
2000005,04/18/1983,9.9545252296
2000005,04/19/1983,10.01100324
2000005,04/20/1983,10.009703762
2000005,04/21/1983,10.080921627
2000005,04/22/1983,10.007107485
2000005,04/25/1983,9.9814780872
2000005,04/26/1983,9.9801757351
2000005,04/27/1983,9.913726831
2000005,04/28/1983,9.8834970327
2000005,04/29/1983,9.8604994532
2000005,05/02/1983,9.8420265707
2000005,05/03/1983,9.8045917101
2000005,05/04/1983,9.7312015797
2000005,05/05/1983,9.773022656
2000005,05/06/1983,9.7284297586
2000005,05/09/1983,9.7964474132
2000005,05/10/1983,9.7301038584
2000005,05/11/1983,9.7359390841
2000005,05/12/1983,9.7562291728
2000005,05/13/1983,9.7620919858
2000005,05/16/1983,9.8377758797
2000005,05/17/1983,9.8655354949
2000005,05/18/1983,9.9152347581
2000005,05/19/1983,10.009028072
2000005,05/20/1983,10.044464211
2000005,05/23/1983,10.158702065
2000005,05/24/1983,10.172303287
2000005,05/25/1983,10.163715297
2000005,05/26/1983,10.229253675
2000005,05/27/1983,10.228092776
2000005,05/31/1983,10.178471068
2000005,06/01/1983,10.13918729
2000005,06/02/1983,10.139419485
2000005,06/03/1983,10.163384036
2000005,06/06/1983,10.187917155
2000005,06/07/1983,10.235851395
2000005,06/08/1983,10.291908273
2000005,06/09/1983,10.228467024
2000005,06/10/1983,10.244682425
2000005,06/13/1983,10.16594958
2000005,06/14/1983,10.150319907
2000005,06/15/1983,10.150583871
2000005,06/16/1983,10.095247286
2000005,06/17/1983,10.111370566
2000005,06/20/1983,10.223757657
2000005,06/21/1983,10.2720976
2000005,06/22/1983,10.320586283
2000005,06/23/1983,10.353118582
2000005,06/24/1983,10.434172328
2000005,06/27/1983,10.500252727
2000005,06/28/1983,10.468239807
2000005,06/29/1983,10.444350082
2000005,06/30/1983,10.60510166
2000005,07/01/1983,10.589611443
2000005,07/05/1983,10.848212482
2000005,07/06/1983,10.832639876
2000005,07/07/1983,10.934737956
2000005,07/08/1983,10.978190583
2000005,07/11/1983,10.901807226
2000005,07/12/1983,11.041604866
2000005,07/13/1983,11.055670666
2000005,07/14/1983,11.04744417
2000005,07/15/1983,11.151032597
2000005,07/18/1983,11.087948755
2000005,07/19/1983,11.064444768
2000005,07/20/1983,11.003720121
2000005,07/21/1983,11.039812012
2000005,07/22/1983,11.098415143
2000005,07/25/1983,11.140043295
2000005,07/26/1983,11.168986096
2000005,07/27/1983,11.167908613
2000005,07/28/1983,11.310145919
2000005,07/29/1983,11.362174897
2000005,08/01/1983,11.420030372
2000005,08/02/1983,11.457187296
2000005,08/03/1983,11.486792272
2000005,08/04/1983,11.593179787
2000005,08/05/1983,11.599967776
2000005,08/08/1983,11.705326091
2000005,08/09/1983,11.658092932
2000005,08/10/1983,11.719117064
2000005,08/11/1983,11.625472301
2000005,08/12/1983,11.578321964
2000005,08/15/1983,11.383632118
2000005,08/16/1983,11.31391523
2000005,08/17/1983,11.259577641
2000005,08/18/1983,11.228133841
2000005,08/19/1983,11.265204482
2000005,08/22/1983,11.140467933
2000005,08/23/1983,11.162225437
2000005,08/24/1983,11.130808499
2000005,08/25/1983,11.167789596
2000005,08/26/1983,11.212491428
2000005,08/29/1983,11.401213872
2000005,08/30/1983,11.43884723
2000005,08/31/1983,11.385442031
2000005,09/01/1983,11.369479473
2000005,09/02/1983,11.402915589
2000005,09/06/1983,11.224079646
2000005,09/07/1983,11.142752905
2000005,09/08/1983,11.175851949
2000005,09/09/1983,11.151751924
2000005,09/12/1983,10.957511458
2000005,09/13/1983,11.022866503
2000005,09/14/1983,11.112979891
2000005,09/15/1983,11.187120408
2000005,09/16/1983,11.081118126
2000005,09/19/1983,11.06600228
2000005,09/20/1983,11.001090536
2000005,09/21/1983,11.017795989
2000005,09/22/1983,11.026359288
2000005,09/23/1983,10.985933629
2000005,09/26/1983,10.832434164
2000005,09/27/1983,10.840879004
2000005,09/28/1983,10.857463212
2000005,09/29/1983,10.882215185
2000005,09/30/1983,11.08375209
2000005,10/03/1983,11.065956531
2000005,10/04/1983,11.064811794
2000005,10/05/1983,10.970412134
2000005,10/06/1983,10.933452063
2000005,10/07/1983,10.925106125
2000005,10/11/1983,11.143488741
2000005,10/12/1983,11.149631727
2000005,10/13/1983,11.184784308
2000005,10/14/1983,11.111250997
2000005,10/17/1983,10.98407662
2000005,10/18/1983,10.967985742
2000005,10/19/1983,10.966297419
2000005,10/20/1983,10.971817401
2000005,10/21/1983,10.948511365
2000005,10/24/1983,11.095399951
2000005,10/25/1983,11.122837755
2000005,10/26/1983,11.12121659
2000005,10/27/1983,11.097774638
2000005,10/28/1983,11.096148075
2000005,10/31/1983,11.10584214
2000005,11/01/1983,11.089653766
2000005,11/02/1983,11.088033175
2000005,11/03/1983,11.122887356
2000005,11/04/1983,11.194432183
2000005,11/07/1983,11.197040516
2000005,11/09/1983,11.193900557
2000005,11/10/1983,11.111678341
2000005,11/14/1983,11.039424764
2000005,11/15/1983,11.052436841
2000005,11/16/1983,11.050827539
2000005,11/17/1983,11.071195286
2000005,11/18/1983,11.091601727
2000005,11/21/1983,11.050132668
2000005,11/22/1983,11.004548474
2000005,11/23/1983,11.010261357
2000005,11/25/1983,11.007040727
2000005,11/28/1983,11.046317131
2000005,11/29/1983,11.037370356
2000005,11/30/1983,11.014360774
2000005,12/01/1983,11.029889705
2000005,12/02/1983,11.147997229
2000005,12/05/1983,11.155532599
2000005,12/06/1983,11.139573468
2000005,12/07/1983,11.163223033
2000005,12/08/1983,11.218703885
2000005,12/09/1983,11.226573877
2000005,12/12/1983,11.210409613
2000005,12/13/1983,11.290124106
2000005,12/14/1983,11.330100264
2000005,12/15/1983,11.322061737
2000005,12/16/1983,11.258006552
2000005,12/19/1983,11.249862416
2000005,12/20/1983,11.241814977
2000005,12/21/1983,11.217771121
2000005,12/22/1983,11.153823039
2000005,12/23/1983,11.177692925
2000005,12/27/1983,11.161446001
2000005,12/28/1983,11.193398888
2000005,12/29/1983,11.18533973
2000005,12/30/1983,11.238895141
2000005,01/03/1984,11.257818922
2000005,01/04/1984,11.212866856
2000005,01/05/1984,11.197361323
2000005,01/06/1984,11.181855017
2000005,01/09/1984,11.179453688
2000005,01/10/1984,11.163933613
2000005,01/11/1984,11.163132663
2000005,01/12/1984,11.19181533
2000005,01/13/1984,11.058611364
2000005,01/16/1984,11.004128229
2000005,01/17/1984,11.009983294
2000005,01/18/1984,11.037869021
2000005,01/19/1984,11.043756879
2000005,01/20/1984,11.064366981
2000005,01/23/1984,11.045300495
2000005,01/24/1984,11.051218021
2000005,01/25/1984,11.057144552
2000005,01/26/1984,11.048330264
2000005,01/27/1984,11.03951437
2000005,01/30/1984,11.013056882
2000005,01/31/1984,11.033748953
2000005,02/01/1984,11.032310837
2000005,02/02/1984,11.016101147
2000005,02/03/1984,11.022048151
2000005,02/06/1984,11.054757825
2000005,02/07/1984,11.068167444
2000005,02/08/1984,11.066754808
2000005,02/09/1984,11.08019321
2000005,02/10/1984,11.145757654
2000005,02/14/1984,11.170124562
2000005,02/15/1984,11.168762988
2000005,02/16/1984,11.159925647
2000005,02/17/1984,11.225972601
2000005,02/21/1984,11.258233947
2000005,02/22/1984,11.271978942
2000005,02/23/1984,11.353709118
2000005,02/24/1984,11.34487026
2000005,02/27/1984,11.386521757
2000005,02/28/1984,11.438455935
2000005,02/29/1984,11.343258289
2000005,03/01/1984,11.399713463
2000005,03/02/1984,11.335427766
2000005,03/05/1984,11.36797857
2000005,03/06/1984,11.384242249
2000005,03/07/1984,11.489594288
2000005,03/08/1984,11.514138409
2000005,03/09/1984,11.538732108
2000005,03/12/1984,11.539366359
2000005,03/13/1984,11.539583395
2000005,03/14/1984,11.58878106
2000005,03/15/1984,11.580850357
2000005,03/16/1984,11.581092934
2000005,03/19/1984,11.647422056
2000005,03/20/1984,11.697038742
2000005,03/21/1984,11.705580627
2000005,03/22/1984,11.763657217
2000005,03/23/1984,11.755731712
2000005,03/26/1984,11.756757093
2000005,03/27/1984,11.748829324
2000005,03/28/1984,11.716090397
2000005,03/29/1984,11.699894777
2000005,03/30/1984,11.911644244
2000005,04/02/1984,11.925455778
2000005,04/03/1984,12.032118811
2000005,04/04/1984,12.070098869
2000005,04/05/1984,12.062005737
2000005,04/06/1984,11.946533284
2000005,04/09/1984,11.906917646
2000005,04/10/1984,11.914111747
2000005,04/11/1984,11.928978595
2000005,04/12/1984,11.874939858
2000005,04/13/1984,11.920426534
2000005,04/16/1984,12.018536784
2000005,04/17/1984,11.979031945
2000005,04/18/1984,12.039745316
2000005,04/19/1984,12.100674356
2000005,04/23/1984,12.120218245
2000005,04/24/1984,12.119296428
2000005,04/25/1984,12.079551566
2000005,04/26/1984,12.063103352
2000005,04/27/1984,12.155464519
2000005,04/30/1984,12.112417343
2000005,05/01/1984,12.145286385
2000005,05/02/1984,12.186419227
2000005,05/03/1984,12.203055822
2000005,05/04/1984,12.367945087
2000005,05/07/1984,12.435200912
2000005,05/08/1984,12.418965654
2000005,05/09/1984,12.510779105
2000005,05/10/1984,12.527849617
2000005,05/11/1984,12.712595618
2000005,05/14/1984,12.806903842
2000005,05/15/1984,12.739832249
2000005,05/16/1984,12.681332977
2000005,05/17/1984,12.791562751
2000005,05/18/1984,12.724467263
2000005,05/21/1984,12.692225764
2000005,05/22/1984,12.777301376
2000005,05/23/1984,12.803287812
2000005,05/24/1984,12.948635463
2000005,05/25/1984,13.000601564
2000005,05/29/1984,13.166840101
2000005,05/30/1984,13.288965495
2000005,05/31/1984,13.211589151
2000005,06/01/1984,12.90230781
2000005,06/04/1984,12.801681382
2000005,06/05/1984,12.776711471
2000005,06/06/1984,12.854122699
2000005,06/07/1984,12.923282672
2000005,06/08/1984,12.863936641
2000005,06/11/1984,12.977557738
2000005,06/12/1984,12.978251705
2000005,06/13/1984,12.875738292
2000005,06/14/1984,12.833514681
2000005,06/15/1984,12.67187865
2000005,06/18/1984,12.716282599
2000005,06/19/1984,12.793891265
2000005,06/20/1984,13.061890566
2000005,06/21/1984,13.14089965
2000005,06/22/1984,13.194035514
2000005,06/25/1984,13.179040579
2000005,06/26/1984,13.22361659
2000005,06/27/1984,13.198200064
2000005,06/28/1984,13.20780219
2000005,06/29/1984,13.245752615
2000005,07/02/1984,13.245672458
2000005,07/03/1984,13.205317284
2000005,07/05/1984,13.156909201
2000005,07/06/1984,13.189097599
2000005,07/09/1984,12.956086078
2000005,07/10/1984,12.94797927
2000005,07/11/1984,12.987874462
2000005,07/12/1984,12.931764555
2000005,07/13/1984,12.796132863
2000005,07/16/1984,12.779195662
2000005,07/17/1984,12.810335038
2000005,07/18/1984,12.753939252
2000005,07/19/1984,12.737338853
2000005,07/20/1984,12.776411053
2000005,07/23/1984,12.822228735
2000005,07/24/1984,12.773670709
2000005,07/25/1984,12.542843247
2000005,07/26/1984,12.408204665
2000005,07/27/1984,12.478207075
2000005,07/30/1984,12.570745444
2000005,07/31/1984,12.407630397
2000005,08/01/1984,12.305243145
2000005,08/02/1984,12.273474728
2000005,08/03/1984,12.117159862
2000005,08/06/1984,12.216792463
2000005,08/07/1984,12.200672318
2000005,08/08/1984,12.184553934
